Date,Open,High,Low,Close,Volume,Adj Close
2010-04-29,52.12099402605203,52.32306793294518,51.60722175389073,52.12099402605203,1289134,52.12099402605203
2010-04-30,51.48890167235457,51.63609062230021,50.877529635793145,51.48890167235457,8632285,51.48890167235457
2010-05-03,51.101377886146544,51.27228991426369,49.77807518383636,51.101377886146544,5324660,51.101377886146544
2010-05-04,51.80305252916363,52.14419856466413,51.50278485196734,51.80305252916363,3866069,51.80305252916363
2010-05-05,52.05850719420445,53.10498966863636,51.888902495298076,52.05850719420445,1737090,52.05850719420445
2010-05-06,51.6448293135193,51.736213407133604,51.544439872757415,51.6448293135193,4835598,51.6448293135193
2010-05-07,52.042443448149214,52.45789684018627,51.85864707993529,52.042443448149214,5982042,52.042443448149214
2010-05-10,52.118225741229665,52.83710245017846,51.94181396759671,52.118225741229665,2052425,52.118225741229665
2010-05-11,52.87548661542523,53.26196943086284,52.71929168234539,52.87548661542523,7303816,52.87548661542523
2010-05-12,52.31866563089579,52.33599722106726,52.23052909600275,52.31866563089579,1777567,52.31866563089579
2010-05-13,52.061522936579536,52.99579709030504,51.37556159336719,52.061522936579536,3716207,52.061522936579536
2010-05-14,51.75531672246089,52.02320808966831,51.23437742985403,51.75531672246089,7552901,51.75531672246089
2010-05-17,50.61914652743138,50.73242607858221,50.04214972833869,50.61914652743138,2749736,50.61914652743138
2010-05-18,50.84398686284851,50.85233691797024,50.17431305104163,50.84398686284851,7721635,50.84398686284851
2010-05-19,51.04308322528639,51.6496757928962,50.98281740879146,51.04308322528639,1051707,51.04308322528639
2010-05-20,51.04699832418093,52.336921477269826,49.96385508944247,51.04699832418093,9669441,51.04699832418093
2010-05-21,50.8673737891168,51.13741279216788,50.558190706969036,50.8673737891168,7104128,50.8673737891168
2010-05-24,49.78743090032593,50.03111022456863,49.14169063667582,49.78743090032593,2877145,49.78743090032593
2010-05-25,49.47328815121505,49.98986887068968,49.461974568859326,49.47328815121505,7687666,49.47328815121505
2010-05-26,49.218959940769054,49.554579839887744,48.727113775368615,49.218959940769054,1778799,49.218959940769054
2010-05-27,48.626651149140926,49.52464307817222,48.38119600910693,48.626651149140926,8079701,48.626651149140926
2010-05-28,48.509009388593064,48.79226716683547,48.10123294101358,48.509009388593064,1879459,48.509009388593064
2010-05-31,48.803010990693345,48.97835634924885,48.53618854731422,48.803010990693345,9249953,48.803010990693345
2010-06-01,50.183784259702364,50.48019720565651,50.06387909052786,50.183784259702364,2822744,50.183784259702364
2010-06-02,50.31519888913761,50.87304530079889,50.13063045675914,50.31519888913761,9167707,50.31519888913761
2010-06-03,50.509579376135484,50.924001474714416,50.31170398288172,50.509579376135484,4843139,50.509579376135484
2010-06-04,50.45317589776118,50.70911175695941,49.98779066487729,50.45317589776118,5447395,50.45317589776118
2010-06-07,49.001054373265525,49.523736217896975,48.20950325333609,49.001054373265525,3361216,49.001054373265525
2010-06-08,48.98156625547753,49.554305549834055,48.82368864129582,48.98156625547753,8446153,48.98156625547753
2010-06-09,49.02581880575965,49.70343356831322,48.42909687476087,49.02581880575965,3567587,49.02581880575965
2010-06-10,50.83725572798095,51.1670420324676,50.06386039623431,50.83725572798095,1264237,50.83725572798095
2010-06-11,50.690569174601066,50.77528228070735,50.184519698197796,50.690569174601066,5469353,50.690569174601066
2010-06-14,50.91985327084075,50.99455966470084,50.70007284091757,50.91985327084075,5840351,50.91985327084075
2010-06-15,50.89334049753831,51.50737321399674,50.68786876797228,50.89334049753831,3514719,50.89334049753831
2010-06-16,50.001171558029824,50.4096489643989,49.9890734713688,50.001171558029824,2908911,50.001171558029824
2010-06-17,50.85830875216476,51.045809761878154,50.39870126963557,50.85830875216476,5002981,50.85830875216476
2010-06-18,51.431939387224794,51.63424116676744,51.265115118052904,51.431939387224794,2419920,51.431939387224794
2010-06-21,52.042203994529935,52.05716343391954,51.42860570123787,52.042203994529935,9360777,52.042203994529935
2010-06-22,51.33230608304252,51.98856490628045,50.72264286407222,51.33230608304252,3179441,51.33230608304252
2010-06-23,52.412436087150354,52.512595764039425,52.16891884315399,52.412436087150354,3737946,52.412436087150354
2010-06-24,51.31031964866579,51.33414638995851,51.20710398623328,51.31031964866579,3088062,51.31031964866579
2010-06-25,51.76199702473047,52.4658857199651,51.61536156508933,51.76199702473047,2834907,51.76199702473047
2010-06-28,53.462732388520166,53.86169993546509,53.32431471528819,53.462732388520166,9352110,53.462732388520166
2010-06-29,52.668380711446616,53.00834677740216,52.35937858647516,52.668380711446616,4861774,52.668380711446616
2010-06-30,52.22099094516542,53.35066399834362,51.97299154964231,52.22099094516542,4633795,52.22099094516542
2010-07-01,52.299049340674145,52.460014431632075,51.84336913717302,52.299049340674145,4477084,52.299049340674145
2010-07-02,51.90407986952737,52.01782783063239,51.205461501264494,51.90407986952737,5327802,51.90407986952737
2010-07-05,50.696793490875194,50.82322302200597,50.63272309641791,50.696793490875194,4399752,50.696793490875194
2010-07-06,50.74893233549812,51.54947303306938,49.76494656973268,50.74893233549812,4800986,50.74893233549812
2010-07-07,49.940270646183606,49.987861492971376,49.44070247531703,49.940270646183606,6332889,49.940270646183606
2010-07-08,50.29504065861217,50.43537464844464,49.954168550125,50.29504065861217,1723858,50.29504065861217
2010-07-09,49.601403469962634,49.90292867042695,49.346497963989506,49.601403469962634,1044816,49.601403469962634
2010-07-12,50.75458729659141,50.849299986907205,50.6634413043081,50.75458729659141,1004138,50.75458729659141
2010-07-13,50.158281832573074,50.38220526315467,49.982411799189606,50.158281832573074,5163960,50.158281832573074
2010-07-14,49.915971048114024,50.012852952776434,49.67178854185842,49.915971048114024,8081905,49.915971048114024
2010-07-15,50.52508357615453,51.06753691507131,50.2043900236879,50.52508357615453,4864044,50.52508357615453
2010-07-16,49.59224073927355,50.101312677782964,49.04191572216728,49.59224073927355,7647463,49.59224073927355
2010-07-19,49.76144445680496,49.82761208734995,49.55751277346385,49.76144445680496,8088166,49.76144445680496
2010-07-20,50.73712413027006,51.09234529720761,50.61471693457247,50.73712413027006,1221552,50.73712413027006
2010-07-21,49.51373798413115,50.10545024076519,49.180721603967456,49.51373798413115,9432372,49.51373798413115
2010-07-22,49.650866671546666,50.40714217079931,48.70755882513504,49.650866671546666,2897951,49.650866671546666
2010-07-23,49.84441776105853,50.12300910157041,49.77830724241946,49.84441776105853,6862835,49.84441776105853
2010-07-26,50.42896034859881,50.6191843755053,49.93751535196097,50.42896034859881,9705070,50.42896034859881
2010-07-27,49.49328827331818,50.268117594095195,48.945357646249796,49.49328827331818,3157280,49.49328827331818
2010-07-28,48.51298217626133,48.54487958869651,48.45458168364895,48.51298217626133,1808301,48.51298217626133
2010-07-29,48.892796304308675,49.16424887797727,47.83051740881028,48.892796304308675,6476420,48.892796304308675
2010-07-30,49.11060247131705,50.034450041551096,48.69442858019594,49.11060247131705,7296495,49.11060247131705
2010-08-02,49.295130293245705,50.008930632120205,49.03123956648325,49.295130293245705,5346657,49.295130293245705
2010-08-03,49.55130343765093,50.64084044922089,49.50644301622433,49.55130343765093,1112935,49.55130343765093
2010-08-04,49.045861767790335,49.26167064672179,48.8830391537632,49.045861767790335,9200252,49.045861767790335
2010-08-05,49.21672800868059,49.463822670736306,49.12297029942632,49.21672800868059,3150205,49.21672800868059
2010-08-06,49.43308903175817,49.93791595947193,49.0823850833544,49.43308903175817,6424441,49.43308903175817
2010-08-09,48.90340007304927,49.24981046041532,48.690432430985894,48.90340007304927,5280650,48.90340007304927
2010-08-10,50.27204083351842,50.39460442789788,50.014092077140184,50.27204083351842,5523535,50.27204083351842
2010-08-11,50.62934905274356,50.91493839163119,50.4979422593948,50.62934905274356,5752989,50.62934905274356
2010-08-12,49.724625243929154,50.36125180814979,49.35725450104497,49.724625243929154,5310518,49.724625243929154
2010-08-13,50.21432847605715,50.65242706469317,49.905325826299986,50.21432847605715,2730085,50.21432847605715
2010-08-16,49.480183692831346,49.801904430058244,49.01732690472584,49.480183692831346,3026110,49.480183692831346
2010-08-17,50.06436005445598,50.11401181598561,49.52067005768711,50.06436005445598,6641379,50.06436005445598
2010-08-18,50.9344252478299,51.87499918818057,50.66143534752259,50.9344252478299,9825150,50.9344252478299
2010-08-19,50.30741051488538,50.845742451138335,49.90089756110654,50.30741051488538,6519948,50.30741051488538
2010-08-20,51.03438489109741,51.81292727843772,50.84694206992,51.03438489109741,7928887,51.03438489109741
2010-08-23,51.35037520161213,51.70567259154638,50.406460986683044,51.35037520161213,5566701,51.35037520161213
2010-08-24,51.98357166642235,52.007268905904375,51.867406067326,51.98357166642235,9127333,51.98357166642235
2010-08-25,53.462602775674725,53.59269837886263,53.27584892453734,53.462602775674725,3980672,53.462602775674725
2010-08-26,53.26581646509874,53.39431282092413,53.255472453468336,53.26581646509874,9236781,53.26581646509874
2010-08-27,52.66359088219213,52.84899589589111,52.50392552172277,52.66359088219213,9815282,52.66359088219213
2010-08-30,51.96091552210805,52.61122686503753,51.545258386214,51.96091552210805,6202413,51.96091552210805
2010-08-31,51.325061782620715,52.06607485765692,50.495489364241585,51.325061782620715,1082409,51.325061782620715
2010-09-01,51.265703032632345,51.307818411784886,50.725525332725724,51.265703032632345,8363280,51.265703032632345
2010-09-02,51.528043970081534,52.10376465745815,50.977826011136386,51.528043970081534,7766886,51.528043970081534
2010-09-03,51.74190400519145,51.91923662491567,51.25019676319844,51.74190400519145,9212411,51.74190400519145
2010-09-06,52.38390454918631,52.62316971953317,51.487818472887376,52.38390454918631,6417755,52.38390454918631
2010-09-07,52.39412089713268,52.69264545476985,52.339395647296044,52.39412089713268,6131104,52.39412089713268
2010-09-08,53.53647049963292,53.776157860790924,53.446089307600325,53.53647049963292,4499701,53.53647049963292
2010-09-09,53.32393860845537,53.66666369834971,53.286584036003006,53.32393860845537,2927716,53.32393860845537
2010-09-10,55.499690613112946,56.23736615511281,54.854851749864515,55.499690613112946,6241684,55.499690613112946
2010-09-13,56.02055577652823,56.13064802801353,55.50104739674361,56.02055577652823,6081857,56.02055577652823
2010-09-14,55.30027913605086,55.69236019308239,55.16846042322476,55.30027913605086,6759420,55.30027913605086
2010-09-15,54.411969325038626,54.4607962834878,53.881345089862904,54.411969325038626,6306490,54.411969325038626
2010-09-16,54.805753438914465,55.59502052924507,54.53112500364046,54.805753438914465,7922981,54.805753438914465
2010-09-17,54.62204774418434,54.991507070353144,54.51849438305158,54.62204774418434,8817209,54.62204774418434
2010-09-20,55.20705028034938,56.201296370665595,54.654402260696365,55.20705028034938,5893091,55.20705028034938
2010-09-21,55.59894108036515,55.62126847568298,54.0959725505151,55.59894108036515,4800315,55.59894108036515
2010-09-22,55.5382029240088,56.33282970360931,55.161723153475954,55.5382029240088,7469723,55.5382029240088
2010-09-23,54.83276190377592,54.90300509259217,54.47411414177616,54.83276190377592,7102545,54.83276190377592
2010-09-24,53.58681304589898,53.951766924336034,52.60583521790379,53.58681304589898,3252641,53.58681304589898
2010-09-27,53.22790334701977,53.67536028276844,52.95580092143716,53.22790334701977,1344126,53.22790334701977
2010-09-28,53.91166803078108,54.26350850399186,53.171105796036365,53.91166803078108,6107385,53.91166803078108
2010-09-29,54.0848002936963,54.326117712494074,54.01046153905326,54.0848002936963,9074444,54.0848002936963
2010-09-30,53.074167297725026,54.07702530642572,52.568437066405096,53.074167297725026,2137411,53.074167297725026
2010-10-01,53.21203879919604,53.45272021328608,52.35411266700412,53.21203879919604,2670357,53.21203879919604
2010-10-04,53.51959164959806,54.81684196728891,52.81585480349834,53.51959164959806,6939334,53.51959164959806
2010-10-05,52.81003631366888,53.64649596992492,51.94397045017656,52.81003631366888,7393404,52.81003631366888
2010-10-06,52.93180974007848,53.334310979104444,52.53898822847548,52.93180974007848,4330922,52.93180974007848
2010-10-07,52.97802613222844,53.39432754562558,52.93806287929867,52.97802613222844,5155479,52.97802613222844
2010-10-08,52.06974147762597,52.291276130144404,51.235602020811164,52.06974147762597,6709635,52.06974147762597
2010-10-11,52.349189907985426,52.855394085517055,52.220378188781964,52.349189907985426,9686594,52.349189907985426
2010-10-12,52.78953914301008,52.81472574803632,52.34439315150354,52.78953914301008,2315823,52.78953914301008
2010-10-13,53.64714578294239,53.6490784423402,52.48249697842216,53.64714578294239,4433372,53.64714578294239
2010-10-14,54.495147867620595,55.126400417842376,54.39929863405742,54.495147867620595,1770692,54.495147867620595
2010-10-15,53.3690034288279,54.171352120046954,53.30325025127061,53.3690034288279,6867504,53.3690034288279
2010-10-18,52.61824161226484,53.07989422213485,52.32805970464356,52.61824161226484,9817353,52.61824161226484
2010-10-19,53.02474536419718,53.14191105471646,53.001625278035625,53.02474536419718,5832091,53.02474536419718
2010-10-20,53.4333959024795,53.44776191927115,52.527672569297046,53.4333959024795,1673812,53.4333959024795
2010-10-21,53.846207106445206,53.95841334478687,53.510934041578714,53.846207106445206,3932977,53.846207106445206
2010-10-22,56.95803177301497,58.12096376809281,56.847187196828294,56.95803177301497,8797698,56.95803177301497
2010-10-25,57.44578377071958,57.58777675541249,57.01926572349828,57.44578377071958,7982252,57.44578377071958
2010-10-26,58.424285644068675,58.82273006916646,57.65307192154708,58.424285644068675,7616659,58.424285644068675
2010-10-27,59.26033871709776,59.85390212761972,58.89780228166077,59.26033871709776,4817042,59.26033871709776
2010-10-28,59.8393637099438,60.00757233659354,59.81720112625148,59.8393637099438,5539170,59.8393637099438
2010-10-29,59.55638104499491,60.627018082919946,59.30070417632677,59.55638104499491,5969411,59.55638104499491
2010-11-01,60.2344029464517,60.620410817760835,59.81732730334872,60.2344029464517,1536644,60.2344029464517
2010-11-02,59.53614296575719,59.87620090570465,58.69887579003312,59.53614296575719,1652416,59.53614296575719
2010-11-03,59.32465396933983,59.66433672306739,59.275351875948616,59.32465396933983,6210307,59.32465396933983
2010-11-04,58.89274360147544,59.71686241081734,58.0065724896782,58.89274360147544,9161562,58.89274360147544
2010-11-05,58.965070491952496,59.510281394874355,58.516902957184634,58.965070491952496,2707542,58.965070491952496
2010-11-08,61.01233057518307,61.04871245360198,60.96203216059731,61.01233057518307,5191896,61.01233057518307
2010-11-09,59.30343755715396,59.68709330515485,58.43905941380542,59.30343755715396,7086932,59.30343755715396
2010-11-10,59.9139013823715,60.332234209918674,59.7286421608825,59.9139013823715,2474620,59.9139013823715
2010-11-11,58.46453988740787,58.69458930751888,58.024795105645666,58.46453988740787,2849395,58.46453988740787
2010-11-12,58.050670696534084,58.57033636479009,57.86538775254337,58.050670696534084,7623063,58.050670696534084
2010-11-15,58.998885384174294,59.373629667441236,58.20803456189345,58.998885384174294,1989336,58.998885384174294
2010-11-16,59.05577212636087,59.67559358626588,57.94837454571063,59.05577212636087,6224237,59.05577212636087
2010-11-17,58.10106637612434,58.412043741661535,58.03423499752905,58.10106637612434,4138102,58.10106637612434
2010-11-18,57.47766775176232,58.23487513578905,57.38562715556492,57.47766775176232,6160324,57.47766775176232
2010-11-19,58.06359315603402,58.17832658658054,57.67378898535041,58.06359315603402,8421289,58.06359315603402
2010-11-22,57.42747749165252,58.61924746217246,57.305044045958354,57.42747749165252,9450361,57.42747749165252
2010-11-23,57.61393755336893,58.011005792508485,57.18069841216044,57.61393755336893,6647183,57.61393755336893
2010-11-24,57.65332115044508,58.654161936939424,57.469375960272075,57.65332115044508,6666912,57.65332115044508
2010-11-25,57.089817288911185,57.20280419358507,56.635367581689586,57.089817288911185,5318420,57.089817288911185
2010-11-26,58.92577793396955,59.309631060201305,58.29173235692528,58.92577793396955,6217084,58.92577793396955
2010-11-29,59.486090507028,59.77393527222424,59.47341304041047,59.486090507028,4205228,59.486090507028
2010-11-30,57.67907327903473,57.86384663767555,56.582484110225074,57.67907327903473,6299238,57.67907327903473
2010-12-01,57.8403909603064,58.08573020202575,57.80530450843632,57.8403909603064,9882600,57.8403909603064
2010-12-02,57.26622114248976,57.56562926927958,56.860543356762456,57.26622114248976,7514948,57.26622114248976
2010-12-03,57.99845568038482,58.331192822907504,57.120524709257666,57.99845568038482,5980137,57.99845568038482
2010-12-06,57.3089809965282,57.32293836517882,56.275620022121814,57.3089809965282,7717526,57.3089809965282
2010-12-07,57.210349568373665,58.43594992923516,56.30405985774197,57.210349568373665,9464848,57.210349568373665
2010-12-08,57.643707049744464,58.639526973875185,57.48972534558361,57.643707049744464,5429899,57.643707049744464
2010-12-09,58.392287131587516,58.64706650160666,58.09523095531286,58.392287131587516,4891151,58.392287131587516
2010-12-10,57.34096634493031,57.36275790655664,56.434296316628895,57.34096634493031,2948061,57.34096634493031
2010-12-13,57.05325698332991,57.121738764622975,56.5426084739008,57.05325698332991,8347000,57.05325698332991
2010-12-14,56.64679932996951,56.9943376248354,56.37316070538115,56.64679932996951,7581118,56.64679932996951
2010-12-15,56.09166418095942,56.66536555189833,56.00932553763537,56.09166418095942,6032661,56.09166418095942
2010-12-16,57.57707317654989,57.7252630538414,56.64880372565183,57.57707317654989,1898332,57.57707317654989
2010-12-17,57.926838100657335,58.89339609570577,57.40732744213287,57.926838100657335,8603876,57.926838100657335
2010-12-20,56.8312527903601,57.05813629236547,56.678643459029146,56.8312527903601,5025942,56.8312527903601
2010-12-21,57.61370145545593,57.98657499198811,57.10025262731094,57.61370145545593,9551795,57.61370145545593
2010-12-22,59.4476805591039,59.73492370371646,58.16847621310006,59.4476805591039,5703855,59.4476805591039
2010-12-23,60.36834553406815,61.318535301991574,59.934204573388165,60.36834553406815,2562518,60.36834553406815
2010-12-24,58.992517767586186,59.715627794121815,58.86796672393301,58.992517767586186,6248400,58.992517767586186
2010-12-27,58.564024960377694,59.42162183073728,57.985892895693134,58.564024960377694,9556135,58.564024960377694
2010-12-28,59.67695620283089,59.81090221628938,59.598626040066044,59.67695620283089,3744804,59.67695620283089
2010-12-29,59.04348280724369,59.66172611352144,58.99810677894189,59.04348280724369,9299141,59.04348280724369
2010-12-30,59.43655247887278,60.437421044912405,59.302905835243536,59.43655247887278,2587819,59.43655247887278
2010-12-31,60.127176142401396,60.40309029142636,59.73634794569952,60.127176142401396,6182101,60.127176142401396
2011-01-03,59.29117046635638,59.93073295809404,59.19117313730111,59.29117046635638,7541600,59.29117046635638
2011-01-04,59.23823054585641,59.26104228179892,58.97643272498863,59.23823054585641,7356381,59.23823054585641
2011-01-05,56.358126416579914,56.4554159285101,55.743597926069455,56.358126416579914,1594557,56.358126416579914
2011-01-06,55.49213789373142,55.98249968475318,54.70918135197531,55.49213789373142,8239914,55.49213789373142
2011-01-07,55.28190469346131,55.642521205399454,55.227403296132856,55.28190469346131,9354207,55.28190469346131
2011-01-10,54.24720722930903,55.10235594945485,54.2369818352882,54.24720722930903,1990121,54.24720722930903
2011-01-11,55.57551354362672,56.396108425665744,55.18191974091185,55.57551354362672,2725049,55.57551354362672
2011-01-12,54.38330092082444,55.13384015493273,54.2564702903635,54.38330092082444,8845870,54.38330092082444
2011-01-13,54.02433484474557,54.36229093327291,53.50940911811234,54.02433484474557,1483442,54.02433484474557
2011-01-14,54.13028243562206,54.34453200616189,53.974861314057385,54.13028243562206,6272225,54.13028243562206
2011-01-17,55.30053038868306,55.57373170197761,54.96184927220837,55.30053038868306,5109545,55.30053038868306
2011-01-18,54.10947131080418,54.25052050733746,53.91386366454524,54.10947131080418,7622766,54.10947131080418
